RT @ramon_forster: This is how predominantly years of life lost (YLL) look like in #Switzerland and in many other countries. #SARSCoV2 #vac…,2021-06-06 11:03:20,1401494913750081539,Ramza Behoulve,RamzaBehoulve,70557856,,,Just an immunologist. Also avid video and board games player. Covid-19 never stopped me from playing around a table with my friends and never will. 🇨🇭,False,292,23,3912,7231,3,2009-09-01 01:15:32,https://pbs.twimg.com/profile_images/1313220517025976321/N6__5212_normal.jpg,True,False,en
"Teenage Daughter gets #2 COVID-19 vaccine shot this morning.
Means entire household will be vaccinated.
#vaccinated #COVIDー19",2021-06-06 10:48:29,1401491176528699392,🖤 🔱 CuNnY aka HamyHamy 🔱 💛,i_am_cunningham,923510999348580353,"Atlanta, GA",,Pittsburgh 412 ➡️ TheATL | #Steelers | #IUP | #Pens | #Pirates | #HereWeGo | Married 🇵🇷 | @NothingButPollz | Mixed Dude 🇩🇪🇳🇬🇬🇧🇨🇲| Keep it Real 💯 |,False,2437,2614,14574,9339,4,2017-10-26 11:25:55,https://pbs.twimg.com/profile_images/1396136701110718471/MguZrD0U_normal.jpg,True,False,en
"RT @AlienGourmand: NUMBER 5 COMPLETE!! 🎉🥳
☑️ Pfizer 
☑️ Moderna
☑️ AstraZeneca
☑️ Johnson &amp; Johnson
☑️ Sputnik V
Next week I go in for #6 C…",2021-06-06 10:40:57,1401489278908047363,Gastronaut 🥖🚀👽🧀,AlienGourmand,425967133,North America,,Will vaccinate for cash.,False,83,503,6634,5397,4,2011-12-01 17:29:39,https://pbs.twimg.com/profile_images/1274289957436297217/E4B4tvwc_normal.jpg,False,False,en
"Covid News: India’s Capital Will Ease Restrictions
#Europe
#China
#AsiaPacific
#IndoChina
#SouthAmerica
#MiddleEast
#CDC
#WHO
#COVID19
#USA
#Pandemic
#Testing
#Mandates
#Masks
#Deaths
#Vaccine 
#Variants 
https://t.co/VVKI3fHAMw",2021-06-06 10:35:13,1401487838114373633,PhatzNewsRoom,RealPhatsBlog,220365524,North America,https://t.co/7Sk0DKzPrr,"Breaking News, News, Music, Sports, Politics, Living, Interest, Relationship information, Entertainment, Business and more. World News with a unique perspective",False,6723,987,30896,84591,29,2010-11-27 15:34:06,https://pbs.twimg.com/profile_images/378800000731443958/ba87f358ff14085cc69b8789e471bb01_normal.jpeg,False,False,en
"RT @ncdhhs: Teens are eligible for the #COVID19Vaccine! North Carolinians ages 12-17 can take the 2-dose Pfizer vaccine, which will help th…",2021-06-06 09:45:15,1401475264446672896,I Live Now Rachel 💎,KickBrainTumors,560051888,NC #BrainTumorThursday #BTSM 🧠,,God's love will never fail us☀ His mercy follows us through Life's journey⛅ All the days of our Lives☀Uplifting words👩🏾‍💻 Love🧠 Hope🧠Faith☀Surviving☀Thriving⛵,False,4436,4836,99355,124857,42,2012-04-22 04:20:50,https://pbs.twimg.com/profile_images/619501388968517632/DDHCIuVH_normal.jpg,False,False,en
"Which manufacturer's Covid-19 vaccine is most-used in Italy? Let's take a look at our daily-updated vaccination dashboard for Italy https://t.co/v411vXlMOa

#covid #vaccine #JMP",2021-06-06 09:11:00,1401466642241105920,JMP Public,JMP_Public,966365508168765444,"Cary, NC",https://t.co/VzM7K5eJLw,"JMP Public, the public version of JMP Live, is the place to share data, interactive data visualizations & dashboards made in @JMP_software",False,118,2,2,743,1,2018-02-21 17:34:26,https://pbs.twimg.com/profile_images/1080538130049126401/bTuuZWSw_normal.jpg,True,False,en
RT @ramon_forster: This is how predominantly years of life lost (YLL) look like in #Switzerland and in many other countries. #SARSCoV2 #vac…,2021-06-06 09:02:55,1401464608435679237,Corona Reduit,CoronaReduit,1267896321190567938,Switzerland,,Covid19 risk person protection. Volunteers. Data driven. No interest in rhetorical debates and politicization. Discussion always welcome. coronareduit@gmail.com,False,649,379,905,3701,9,2020-06-02 19:17:01,https://pbs.twimg.com/profile_images/1267898283730636802/JhuD9VRW_normal.jpg,True,False,en
"289 cases and 16 deaths in South Carolina today. #COVID19
#GetVaccinated https://t.co/YLx6BAVwJM",2021-06-06 08:57:48,1401463322512351232,Kyle Lacio,KyleLacio,132550968,"South Carolina, USA",https://t.co/blXgZmEIZb,"@UofSC 2022: Biomedical Engineering
🌹 #BlackLivesMatter
#Medicare4All #GetVaccinated #WearMasks",False,19783,16092,29001,7530,503,2010-04-13 15:05:15,https://pbs.twimg.com/profile_images/1363518041078784001/sEVoaCmk_normal.jpg,False,False,en
RT @DannyWilde17: What colour armband does #TonyBlair want all of us who've had a #CovidVaccine to wear.?,2021-06-06 08:54:53,1401462588932767744,Dan Francisco,DannyWilde17,1301185362891624448,Dark Side Of The Moon.,,#MYOB,False,1565,2763,5168,8017,2,2020-09-02 15:49:13,https://pbs.twimg.com/profile_images/1397206722381500429/jYNk_DUJ_normal.jpg,True,False,en
What colour armband does #TonyBlair want all of us who've had a #CovidVaccine to wear.?,2021-06-06 08:54:31,1401462493550157827,Dan Francisco,DannyWilde17,1301185362891624448,Dark Side Of The Moon.,,#MYOB,False,1565,2763,5168,8017,2,2020-09-02 15:49:13,https://pbs.twimg.com/profile_images/1397206722381500429/jYNk_DUJ_normal.jpg,True,False,en
"RT @meier_matias: Happy to have received the #AstraZeneca #COVID19 vaccine @Sahelhospital1 today! 

Thank you to all health teams here in #…",2021-06-06 08:46:18,1401460428887187458,أيانا🌻,AyanaYakhni,221075707,"Tripoli, Lebanon",,Child Protection. Bookworm📚. 🇱🇧🇨🇦 I am a Monica! #كلّن_يعني_كلّن ✈️,False,1237,405,1017,33838,7,2010-11-29 17:33:46,https://pbs.twimg.com/profile_images/1401101942953328642/_VdPNBA3_normal.jpg,False,False,en
"RT @camwolfe: Powerful commentary from all our major transplant societies:

Yes, reduced #COVID19Vaccine response in transplant.  But chang…",2021-06-06 08:32:57,1401457066783305729,Sheng-Kang Chiu 邱勝康,csk33kimo,364728917,Taiwan,,"Infectious Diseases physician in Taipei,  Taiwan. 🌏
Dad to two girls. 💕
Drive Peugeot 508 and 508sw. 🚗",False,70,441,1207,277,1,2011-08-30 07:08:40,https://pbs.twimg.com/profile_images/1341648967768018944/_ErntzD4_normal.jpg,True,False,en
"RT @SchneiderNA: Meet the critical #infrastructure capable of supporting the #COVIDvaccine distribution effort, from the lab to your arm.",2021-06-06 07:59:09,1401448560177127426,Grumpy Grandpa,mayeesq,1169364059193585664,Nigeria,,"Esq. Poet. //
I Hope You Leave Here With More Questions Than Answers.

#COYG!",False,5931,1619,54709,216625,0,2019-09-04 21:38:29,https://pbs.twimg.com/profile_images/1320687698051506182/I01WE4lA_normal.jpg,True,False,en
I love my COVID vaccine. It’s my favorite travel accessory and looks great on me! #travel #vaccinated #travelingwhilevaccinated https://t.co/7dj0ynbjza,2021-06-06 07:30:05,1401441248536195075,Leslie LaChance,fortunajones,34916596,"Nashville, TN",https://t.co/SpSuJdmMkq,Poet. Photomaker. Craver of Beauty. Living with ROS1+ metastatic lung cancer.,False,314,1786,2676,1406,2,2009-04-24 12:53:27,https://pbs.twimg.com/profile_images/1394349565013368833/FgrQeE5Q_normal.jpg,False,False,en
"RT @darkvdred: Follow @graphenevaccine on IG for more #magnetchallenge clips and pictures.

#magnetchallenge #magnetgate magnet vaccine #va…",2021-06-06 07:13:28,1401437065259192320,Gregory Mendoza,gregmendozave,24470923,"Caracas, Venezuela",https://t.co/HWeOLT1BDy,Venezuelan against Socialism/Communism/Satanism/Transhumanism/New World Order/The Great Reset/Agenda 2030/Technocracy/Medical Tyranny,False,674,272,28617,121025,12,2009-03-15 02:13:35,https://pbs.twimg.com/profile_images/1384041063262810113/SRC4zfIv_normal.jpg,False,False,en
RT @HBPCharbel: .@Facebook should be aware of the false narratives people post about the #Covid vaccine. Its because of these fake news mom…,2021-06-06 07:01:58,1401434170002452481,CryMeaRiver,rivermea4,1307421267511980032,Somewhere Under The Rainbow ,https://t.co/G8xlsFCwcc,"A soul that goes on changin                          
           Is a soul that goes on livin✨
                                           BY GRACE THROUGH FAITH",False,195,216,5457,2638,0,2020-09-19 20:48:30,https://pbs.twimg.com/profile_images/1383817775739666438/SghObSie_normal.jpg,True,False,en
".@Facebook should be aware of the false narratives people post about the #Covid vaccine. Its because of these fake news mom was so hesitant to do it, its not the time nor the place for that now.. especially the videos about the magnet experience after the #Pfizer shots.",2021-06-06 06:57:57,1401433158520815621,C̶ H̶ A̶ R̶ B̶ E̶ L̶ 🇱🇧,HBPCharbel,814146936601186304,Lebanon,,"Potterhead 🧙‍♂️ , writer, CEO of Ceza Trading, BA in RadioTv, English Literature LU",False,2590,1519,50346,39421,13,2016-12-28 16:32:10,https://pbs.twimg.com/profile_images/1400330372706181124/e28JWhqa_normal.jpg,True,False,en
RT @ramon_forster: This is how predominantly years of life lost (YLL) look like in #Switzerland and in many other countries. #SARSCoV2 #vac…,2021-06-06 06:31:28,1401426496204455937,ScienceStop,B0tSci,1331611799053955073,,,"Hi, visitor! I am a friendly bot.  Follow me for (infrequent) re/tweets on #scicomm #scipol #scidip and #sciart . And on #CovidVaccine.",False,1183,81,31487,49084,11,2020-11-25 14:52:59,https://pbs.twimg.com/profile_images/1389954675072389121/5ISwnCRb_normal.jpg,True,False,en
This is how predominantly years of life lost (YLL) look like in #Switzerland and in many other countries. #SARSCoV2 #vaccination having an effect onto frail/risk groups but likely no game changer for younger/healthy people and the dynamics of the pandemic. https://t.co/jyyfS0yiPj https://t.co/65v0IVXEvt,2021-06-06 06:31:23,1401426473077125122,Ramon Forster,ramon_forster,349525952,Switzerland,,"Trying to make some common sense of things by connecting a few dots with heretic thinking applied. Economy, technology and (of course) #Covid19.",False,240,348,4330,1750,4,2011-08-06 07:10:10,https://pbs.twimg.com/profile_images/926702884464545793/MkvuMI6U_normal.jpg,False,False,en
"@meg_socal @CariKelemen I just got my socalled toxic jab last thursday. 
I feel just fine.
#modernavaccine 
Oh, and by the way.  Stop praying and get education.",2021-06-06 05:58:58,1401418318775558146,Klaus 🇩🇰,khmultifidi,436940365,Denmark,,"Debat om alt. Aktieinvestor, golf, fitness, eks-HJVPO, eks-søpølse udst. Frh., cyklet og løbet mange kilometer, politisk til højre for midten.",False,270,619,28795,27215,19,2011-12-14 19:27:37,https://pbs.twimg.com/profile_images/1288872500886110208/an7s_QHa_normal.jpg,False,False,en
RT @McfaddenBrandy: @CDCgov As I think about what I have been through since having my @pfizer #CovidVaccine Reaction I wonder how @AlbertBo…,2021-06-06 05:33:25,1401411885300322304,Christian La’Moy,Goosedancer,839840543916044289,Oxfordshire Great Britain,,"“To live is the rarest thing in the world. Most people exist, that is all.” Oscar Wilde. 
All Insults & profanity instant Block ~ Fortuna Audaces Juvat ~🍻🇬🇧",False,430,246,69273,71039,3,2017-03-09 14:09:23,https://pbs.twimg.com/profile_images/968898499512283137/wTTsmU4N_normal.jpg,True,False,en
RT @McfaddenBrandy: As I think about what I have been through since having my @pfizer #CovidVaccine Reaction I wonder how @AlbertBourla can…,2021-06-06 05:32:09,1401411567497977856,Christian La’Moy,Goosedancer,839840543916044289,Oxfordshire Great Britain,,"“To live is the rarest thing in the world. Most people exist, that is all.” Oscar Wilde. 
All Insults & profanity instant Block ~ Fortuna Audaces Juvat ~🍻🇬🇧",False,430,246,69273,71039,3,2017-03-09 14:09:23,https://pbs.twimg.com/profile_images/968898499512283137/wTTsmU4N_normal.jpg,True,False,en
RT @McfaddenBrandy: Today in PT we worked on jumping. This was hard..I started crying 😭 afterwards b/c I was walking/running 4-6 miles a da…,2021-06-06 05:30:44,1401411210495528963,Christian La’Moy,Goosedancer,839840543916044289,Oxfordshire Great Britain,,"“To live is the rarest thing in the world. Most people exist, that is all.” Oscar Wilde. 
All Insults & profanity instant Block ~ Fortuna Audaces Juvat ~🍻🇬🇧",False,430,246,69273,71039,3,2017-03-09 14:09:23,https://pbs.twimg.com/profile_images/968898499512283137/wTTsmU4N_normal.jpg,True,False,en
RT @McfaddenBrandy: @KatherineEban @VanityFair As I think about what I have been through since having my @pfizer #CovidVaccine Reaction I w…,2021-06-06 05:29:34,1401410919377350657,Christian La’Moy,Goosedancer,839840543916044289,Oxfordshire Great Britain,,"“To live is the rarest thing in the world. Most people exist, that is all.” Oscar Wilde. 
All Insults & profanity instant Block ~ Fortuna Audaces Juvat ~🍻🇬🇧",False,430,246,69273,71039,3,2017-03-09 14:09:23,https://pbs.twimg.com/profile_images/968898499512283137/wTTsmU4N_normal.jpg,True,False,en
#CovidVaccine salute to our political class and leaders .. pay 1400 for a home made vaccination shot ... great vision @BJP4India @KTRTRS #TelanganaFightsCovid19 @INCIndia,2021-06-06 05:14:53,1401407222639316997,Madhu Krishna,madhukrishna123,103792912,"Atlanta, GA",,fitness cricket music and life,False,30,57,21,379,0,2010-01-11 07:53:04,https://pbs.twimg.com/profile_images/904724766241603584/k5RNGpR0_normal.jpg,True,False,en
#TakeYourShot #COVID19 #GetVaccinated https://t.co/1eM0XAJmkm,2021-06-06 05:06:58,1401405231146078208,Krys#VoteMcMasterOut,Krystyn77733531,1032407610119663616,"South Carolina, USA",,A wife and mom who just wants a better tomorrow for her family. #Resist #BLM #Homeschoolmom,False,657,1754,69128,27117,3,2018-08-22 23:22:10,https://pbs.twimg.com/profile_images/1401406044220297219/Wjb3WZMz_normal.jpg,True,False,und
"RT @PhilStuPF: 6 hours in Not trying to jynx myself as I am still expecting fever, chills and etc. And hopefully that means side effects ar…",2021-06-06 04:48:17,1401400527598997505,RadixVerum,RadixSant,1372172411475492866,,,,False,16,108,3498,3613,0,2021-03-17 13:07:30,https://pbs.twimg.com/profile_images/1386071183930511362/PcRU7M3I_normal.jpg,True,False,en
"@Bill_Maxwell_ Yes! Household fully vaxxed. It’s a wonderful feeling!
#vaccinated
#VaccinesSaveLives
#vaccination",2021-06-06 04:23:45,1401394356725108739,OutThereGrandma,OutThereGma,1061478883,"Minnesota, USA",,Born a Dem,False,246,386,17787,19850,0,2013-01-04 21:24:06,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True,en
"Yes.  Along with my wife and daughter.  Believers in science and medicine not ideological hogwash that relies on wishful thinking and witch craft.  

#COVID19 
#vaccination 
#science 
#SundayMorning 
#sundayvibes 
#SundayThoughts https://t.co/Qk0zQOnaA9",2021-06-06 04:07:54,1401390368147525632,TrumanDem 🇺🇸🌊🐊🚀,TrumanDem,14836408,"Jacksonville, FL",https://t.co/dCbplqeKNN,"Liberal RFK Dem, #BidenHarris #BLM #UF Gator alum. Vaccinated, Husband, Dad, & public school history teacher. Follow=F/B #MAGA Trolls Blocked.",False,2714,3236,2088,41025,98,2008-05-19 18:52:07,https://pbs.twimg.com/profile_images/1281989618217385985/77URFYbg_normal.jpg,False,False,en
@KatherineEban @VanityFair As I think about what I have been through since having my @pfizer #CovidVaccine Reaction I wonder how @AlbertBourla can sleep at night without acknowledging ALL the data of this vaccine. Why should we #TrustTheScience when they are not being 💯 transparent with the data? https://t.co/0VLnPbF3B6,2021-06-06 03:57:47,1401387822091800578,Brandy McFadden,McfaddenBrandy,1135216979424567297,"Nashville, TN",https://t.co/hduo8nGR5c,"Advocate for #WomensHealth ,people w/ #Disabilities, & Patient-Centered care/research, Executive Director of @MyEpilepsyStory, All tweets are my own opinions",False,126,524,421,782,0,2019-06-02 16:09:53,https://pbs.twimg.com/profile_images/1307005751991427073/Sigy8R93_normal.jpg,True,False,en
@CDCgov As I think about what I have been through since having my @pfizer #CovidVaccine Reaction I wonder how @AlbertBourla can sleep at night without acknowledging ALL the data of this vaccine. Why should we #TrustTheScience when they are not being 💯 transparent with the data? https://t.co/iG4MbL9wUE,2021-06-06 03:48:06,1401385383557013506,Brandy McFadden,McfaddenBrandy,1135216979424567297,"Nashville, TN",https://t.co/hduo8nGR5c,"Advocate for #WomensHealth ,people w/ #Disabilities, & Patient-Centered care/research, Executive Director of @MyEpilepsyStory, All tweets are my own opinions",False,126,524,421,782,0,2019-06-02 16:09:53,https://pbs.twimg.com/profile_images/1307005751991427073/Sigy8R93_normal.jpg,True,False,en
"#vaccinated
6/5/21
Penny weed after protecting health.
https://t.co/jRK3Zq4uH1",2021-06-06 03:43:15,1401384162758701056,PReportReviews1,Reviews1P,1355583818107932682,"Nashville, TN",https://t.co/M9VKEyooDL,"Reviewing the 🌎.
Living W/Rare Blood Cancer & CKD. WWJD? LGBTQI & Child Abuse Survivor/
Proud Democrat for 20 Years 🌊#TheResistance",False,47,69,928,2440,1,2021-01-30 18:29:17,https://pbs.twimg.com/profile_images/1401176314539921409/VGeKZpPc_normal.jpg,True,False,en
@RandPaul As I think about what I have been through since having my @pfizer #CovidVaccine Reaction I wonder how @AlbertBourla can sleep at night without acknowledging ALL the data of this vaccine. Why should we #TrustTheScience when they are not being 💯 transparent with the data? https://t.co/yV2QKAQvPK,2021-06-06 03:41:09,1401383634507120641,Brandy McFadden,McfaddenBrandy,1135216979424567297,"Nashville, TN",https://t.co/hduo8nGR5c,"Advocate for #WomensHealth ,people w/ #Disabilities, & Patient-Centered care/research, Executive Director of @MyEpilepsyStory, All tweets are my own opinions",False,126,524,421,782,0,2019-06-02 16:09:53,https://pbs.twimg.com/profile_images/1307005751991427073/Sigy8R93_normal.jpg,True,False,en
RT @Clarksville_TN: Austin Peay State University announces return to full capacity for all 2021-22 Athletic Events #clarksville #clarksvill…,2021-06-06 03:40:09,1401383382093807617,Corona Virus Updates,Corona_SSYT,1264545240414687232,,,"Follow for each & every Corona Virus Update.
#CoronaVirus #Covid19
This Bot is created and controlled by @Sukhpreet_SSYT",False,1648,1,74,205844,6,2020-05-24 13:15:07,https://pbs.twimg.com/profile_images/1264653496239996929/FtV9NoHG_normal.jpg,True,False,en
As I think about what I have been through since having my @pfizer #CovidVaccine Reaction I wonder how @AlbertBourla can sleep at night without acknowledging ALL the data of this vaccine. Why should we #TrustTheScience when they are not being 💯 transparent with the data? https://t.co/8zgemAJPLK,2021-06-06 03:29:43,1401380755754848256,Brandy McFadden,McfaddenBrandy,1135216979424567297,"Nashville, TN",https://t.co/hduo8nGR5c,"Advocate for #WomensHealth ,people w/ #Disabilities, & Patient-Centered care/research, Executive Director of @MyEpilepsyStory, All tweets are my own opinions",False,126,524,421,782,0,2019-06-02 16:09:53,https://pbs.twimg.com/profile_images/1307005751991427073/Sigy8R93_normal.jpg,True,False,en
"Is it just me, or does it feel weird walking into places without a mask on?  Like - ""Is this okay now?"" 😷

#maskoff #maskless #vaccinated",2021-06-06 03:26:59,1401380067427684354,Rob Whiteside,RobSWhiteside,33812940,"Raleigh, NC",,Senior Digital Director for @iheartradio and Podcaster and Graphics for @wdwnt,False,541,429,1139,1019,3,2009-04-21 04:34:50,https://pbs.twimg.com/profile_images/1288971085443149826/GcKSY9xY_normal.jpg,False,False,en
"RT @SchneiderNA: Meet the critical #infrastructure capable of supporting the #COVIDvaccine distribution effort, from the lab to your arm.",2021-06-06 03:23:20,1401379149571309569,Sch53,Sch531,1158932056338030592,"Atlanta, GA",,Boyz Just Want to Have Fun,False,268,823,179018,176408,2,2019-08-07 02:45:08,https://pbs.twimg.com/profile_images/1267819452789219328/cKqekBwS_normal.jpg,True,False,en
RT @greenhousemd: Started giving #CovidVaccine in my office recently. Lots of parents are more comfortable with their preteens and teens ge…,2021-06-06 03:18:54,1401378035887136769,kyla #ThisIsOurShot #VaccinesSaveLives,boysek,305713110,Midwest,https://t.co/eWdk530UVH,"World citizen 
Mom to 3 amazing people 
Peds NP 
Perpetual learner 
UU 
#BlackLivesMatter 
#InvestInKids 
#VaccinesWork
#HandMarkedPaperBallots
she/they",False,2913,4828,255895,92225,42,2011-05-26 17:39:05,https://pbs.twimg.com/profile_images/1056300998665355265/8NE_YN3__normal.jpg,False,False,en
"RT @RebeccaWellsMD: “Viruses, including #COVID, can provoke a protracted post-infectious #headache in those with underlying #headache disor…",2021-06-06 03:12:37,1401376451543240714,Evidence-based Suki,freeandclear1,322874617,"Berkeley, CA #CA13  #AD15",,"Coalition of Decent. Against fascism, racism & misogyny. Former HHS Fed & #1u steward. #ECE pro San Francisco-born #Democrat #Deadhead #migrainechat #Gurdjieff",False,10985,9785,313955,491431,291,2011-06-23 21:56:53,https://pbs.twimg.com/profile_images/1273811910572404736/Gn3SJZCs_normal.png,False,False,en
I’m working really hard on getting over my non-mask anxiety. I’m fully vaccinated and thankfully don’t live somewhere that is highly congested with people. Taking baby steps on not wearing my mask when out. #vaccinated,2021-06-06 03:01:05,1401373552310374403,Heather🖖🏼☕️🍩,supermoviefan,630695041,North Alabama,,"Movie, tv, comic and coffee lover. Proud Star Trek, Marvel, DC, Buffy/Angel, Doctor Who enthusiast! Currently on 1st watch of DS9 & Voyager.",False,277,658,18084,1921,4,2012-07-09 01:54:50,https://pbs.twimg.com/profile_images/1401373830422183937/Wk-zMkTK_normal.jpg,True,False,en
RT @greenhousemd: Started giving #CovidVaccine in my office recently. Lots of parents are more comfortable with their preteens and teens ge…,2021-06-06 02:52:46,1401371460128620548,"Michael O’Brien, MD 🏳️‍🌈",TripleThreat_MD,1230317592658763776,"Boston, MA",,Peds/Psych/CAP PGY-0 (“Triple Board”) | He/Him Queer Man 🏳️‍🌈 | NY➡️SC➡️MA | #GayMedTwitter #LGBTQinHealthcare | #DumSpiroSpero 🌙🌴,False,7611,2170,74180,13746,19,2020-02-20 02:25:57,https://pbs.twimg.com/profile_images/1400100116065701888/8tX4zfgp_normal.png,True,False,en
Hard way to learn a lesson - #TakeYourShot #GetVaccinated https://t.co/ZpEHyqJ1Zk,2021-06-06 02:41:47,1401368692835983362,Reclaiming My Time,ofthestardust,1136041518,NC,,"Photog, coffee drinker, Tar Heel, mask-wearer😷 #celiac #MeToo CisBi rape victim/survivor #TurnNCBlue",False,1368,1274,123881,62086,34,2013-01-31 04:57:23,https://pbs.twimg.com/profile_images/848074207590195200/FIvKcRma_normal.jpg,True,False,en
"@JonRahmpga Feel terrible for you Jon and wish you a non eventful quarantine. Please however #getvaccinated 

See you at the US Open https://t.co/4euzW4OYf4",2021-06-06 02:31:25,1401366085291675648,Lewis,Lewis2020_,1239296781231558662,South Carolina,,"Wine and Food snob but darn it people like me :) 

#GoIrish 🏈 🍀 @ASU 🇺🇸🇯🇵🇵🇭👨‍👩‍👧 ✈️🏌🏻🍷🥃🍣",False,18,71,1436,1802,0,2020-03-15 21:06:04,https://pbs.twimg.com/profile_images/1328173407440150529/l4FXSpGx_normal.jpg,True,False,en
